; matrix-scan  -v 1 -quick -seq_format fasta -i $RSAT/public_html/tmp/wwwrun/2014/09/03/peak-motifs.2014-09-03.094519_2014-09-03.094519_gM9GBj/data/sequences/peak-motifs_test_maxlen1000.fasta -matrix_format transfac -m $RSAT/public_html/tmp/wwwrun/2014/09/03/peak-motifs.2014-09-03.094519_2014-09-03.094519_gM9GBj/results/discovered_motifs/oligos_8nt_mkv6_m4/peak-motifs_oligos_8nt_mkv6_m4.tf -pseudo 1 -2str -decimals 1 -bg_pseudo 0.01 -n score -lth score -5 -bginput -markov 1 -return distrib -return occ_proba -o $RSAT/public_html/tmp/wwwrun/2014/09/03/peak-motifs.2014-09-03.094519_2014-09-03.094519_gM9GBj/results/discovered_motifs/oligos_8nt_mkv6_m4/peak-motifs_oligos_8nt_mkv6_m4_scan_mkv1_enrichment.tab
; Quick counting mode          
; Input files
;	input	/home/rsat/rsat/public_html/tmp/wwwrun/2014/09/03/peak-motifs.2014-09-03.094519_2014-09-03.094519_gM9GBj/data/sequences/peak-motifs_test_maxlen1000.fasta
; Matrix files
;	matrix 1	/home/rsat/rsat/public_html/tmp/wwwrun/2014/09/03/peak-motifs.2014-09-03.094519_2014-09-03.094519_gM9GBj/results/discovered_motifs/oligos_8nt_mkv6_m4/peak-motifs_oligos_8nt_mkv6_m4.tf
; Sequence format      	fasta
; Output files
;	output	/home/rsat/rsat/public_html/tmp/wwwrun/2014/09/03/peak-motifs.2014-09-03.094519_2014-09-03.094519_gM9GBj/results/discovered_motifs/oligos_8nt_mkv6_m4/peak-motifs_oligos_8nt_mkv6_m4_scan_mkv1_enrichment.tab
; Pseudo counts        	1
; Background model
;	Method        	input
;	Markov order  	1
;	Strand        	undef
;	Background pseudo-frequency	0.01
;	Residue probabilities
;		a	0.28684
;		c	0.21288
;		g	0.21268
;		t	0.28760
; Thresholds	lower	upper
;	score 	-5   	NA
;
; Matrices
;	matrix	name              	ncol	nrow	pseudo	Wmin	Wmax	Wrange
;	1	oligos_8nt_mkv6_m4	13	4	1	-53.600	13.500	67.100	a:0.287 c:0.213 g:0.213 t:0.288 
;
; Score distribution
#matrix	score	occ	occ_cum	inv_cum	inv_cum_freq	occ_prior	exp_occ	occ_Pval	occ_Eval	occ_sig	occ_sig_rank
oligos_8nt_mkv6_m4	3.6	627	20946813	21181	1.010159e-03	2.702692e-04	5667.00	0.000000e+00	0.000000e+00	350.00	87
oligos_8nt_mkv6_m4	3.7	554	20947367	20627	9.837375e-04	2.563984e-04	5376.16	0.000000e+00	0.000000e+00	350.00	88
oligos_8nt_mkv6_m4	3.8	624	20947991	20003	9.539778e-04	2.452629e-04	5142.67	0.000000e+00	0.000000e+00	350.00	89
oligos_8nt_mkv6_m4	3.9	780	20948771	19223	9.167783e-04	2.321886e-04	4868.53	0.000000e+00	0.000000e+00	350.00	90
oligos_8nt_mkv6_m4	4.0	636	20949407	18587	8.864463e-04	2.201317e-04	4615.72	0.000000e+00	0.000000e+00	350.00	91
oligos_8nt_mkv6_m4	4.1	676	20950083	17911	8.542067e-04	2.075133e-04	4351.14	0.000000e+00	0.000000e+00	350.00	92
oligos_8nt_mkv6_m4	4.2	674	20950757	17237	8.220625e-04	1.979094e-04	4149.76	0.000000e+00	0.000000e+00	350.00	93
oligos_8nt_mkv6_m4	4.3	643	20951400	16594	7.913967e-04	1.870949e-04	3923.00	0.000000e+00	0.000000e+00	350.00	94
oligos_8nt_mkv6_m4	4.4	509	20951909	16085	7.671216e-04	1.768265e-04	3707.70	0.000000e+00	0.000000e+00	350.00	95
oligos_8nt_mkv6_m4	4.5	659	20952568	15426	7.356927e-04	1.685370e-04	3533.88	0.000000e+00	0.000000e+00	350.00	96
oligos_8nt_mkv6_m4	4.6	570	20953138	14856	7.085084e-04	1.580963e-04	3314.96	0.000000e+00	0.000000e+00	350.00	97
oligos_8nt_mkv6_m4	4.7	639	20953777	14217	6.780334e-04	1.502200e-04	3149.81	0.000000e+00	0.000000e+00	350.00	98
oligos_8nt_mkv6_m4	4.8	483	20954260	13734	6.549983e-04	1.417146e-04	2971.47	0.000000e+00	0.000000e+00	350.00	99
oligos_8nt_mkv6_m4	4.9	523	20954783	13211	6.300555e-04	1.335565e-04	2800.41	0.000000e+00	0.000000e+00	350.00	100
oligos_8nt_mkv6_m4	5.0	597	20955380	12614	6.015836e-04	1.265009e-04	2652.47	0.000000e+00	0.000000e+00	350.00	101
oligos_8nt_mkv6_m4	5.1	458	20955838	12156	5.797408e-04	1.188430e-04	2491.90	0.000000e+00	0.000000e+00	350.00	102
oligos_8nt_mkv6_m4	5.2	581	20956419	11575	5.520319e-04	1.129843e-04	2369.05	0.000000e+00	0.000000e+00	350.00	103
oligos_8nt_mkv6_m4	5.3	571	20956990	11004	5.247999e-04	1.058200e-04	2218.83	0.000000e+00	0.000000e+00	350.00	104
oligos_8nt_mkv6_m4	5.4	425	20957415	10579	5.045309e-04	9.981057e-05	2092.83	0.000000e+00	0.000000e+00	350.00	105
oligos_8nt_mkv6_m4	5.5	495	20957910	10084	4.809235e-04	9.439756e-05	1979.33	0.000000e+00	0.000000e+00	350.00	106
oligos_8nt_mkv6_m4	5.6	514	20958424	9570	4.564099e-04	8.919501e-05	1870.24	0.000000e+00	0.000000e+00	350.00	107
oligos_8nt_mkv6_m4	5.7	474	20958898	9096	4.338040e-04	8.418218e-05	1765.13	0.000000e+00	0.000000e+00	350.00	108
oligos_8nt_mkv6_m4	5.8	474	20959372	8622	4.111982e-04	7.932174e-05	1663.22	0.000000e+00	0.000000e+00	350.00	109
oligos_8nt_mkv6_m4	5.9	442	20959814	8180	3.901184e-04	7.439983e-05	1560.02	0.000000e+00	0.000000e+00	350.00	110
oligos_8nt_mkv6_m4	6.0	346	20960160	7834	3.736171e-04	7.062981e-05	1480.97	0.000000e+00	0.000000e+00	350.00	111
oligos_8nt_mkv6_m4	6.1	333	20960493	7501	3.577357e-04	6.622822e-05	1388.67	0.000000e+00	0.000000e+00	350.00	112
oligos_8nt_mkv6_m4	6.2	338	20960831	7163	3.416159e-04	6.290337e-05	1318.96	0.000000e+00	0.000000e+00	350.00	113
oligos_8nt_mkv6_m4	6.3	430	20961261	6733	3.211085e-04	5.906087e-05	1238.39	0.000000e+00	0.000000e+00	350.00	114
oligos_8nt_mkv6_m4	6.4	369	20961630	6364	3.035102e-04	5.543604e-05	1162.38	0.000000e+00	0.000000e+00	350.00	115
oligos_8nt_mkv6_m4	6.5	336	20961966	6028	2.874858e-04	5.272066e-05	1105.45	0.000000e+00	0.000000e+00	350.00	116
oligos_8nt_mkv6_m4	6.6	227	20962193	5801	2.766598e-04	4.988582e-05	1046.01	0.000000e+00	0.000000e+00	350.00	117
oligos_8nt_mkv6_m4	6.7	234	20962427	5567	2.654999e-04	4.777674e-05	1001.78	0.000000e+00	0.000000e+00	350.00	118
oligos_8nt_mkv6_m4	6.8	221	20962648	5346	2.549600e-04	4.535765e-05	951.06	0.000000e+00	0.000000e+00	350.00	119
oligos_8nt_mkv6_m4	6.9	186	20962834	5160	2.460894e-04	4.302380e-05	902.12	0.000000e+00	0.000000e+00	350.00	120
oligos_8nt_mkv6_m4	7.0	245	20963079	4915	2.344049e-04	4.110773e-05	861.95	0.000000e+00	0.000000e+00	350.00	121
oligos_8nt_mkv6_m4	7.1	131	20963210	4784	2.281573e-04	3.884936e-05	814.59	0.000000e+00	0.000000e+00	350.00	122
oligos_8nt_mkv6_m4	7.2	110	20963320	4674	2.229112e-04	3.729022e-05	781.90	0.000000e+00	0.000000e+00	350.00	123
oligos_8nt_mkv6_m4	7.3	145	20963465	4529	2.159959e-04	3.574622e-05	749.53	0.000000e+00	0.000000e+00	350.00	124
oligos_8nt_mkv6_m4	7.4	73	20963538	4456	2.125144e-04	3.423775e-05	717.90	0.000000e+00	0.000000e+00	350.00	125
oligos_8nt_mkv6_m4	7.5	161	20963699	4295	2.048360e-04	3.285765e-05	688.96	0.000000e+00	0.000000e+00	350.00	126
oligos_8nt_mkv6_m4	7.6	136	20963835	4159	1.983499e-04	3.144774e-05	659.40	0.000000e+00	0.000000e+00	350.00	127
oligos_8nt_mkv6_m4	7.7	91	20963926	4068	1.940100e-04	3.028079e-05	634.93	0.000000e+00	0.000000e+00	350.00	128
oligos_8nt_mkv6_m4	7.8	65	20963991	4003	1.909100e-04	2.896691e-05	607.38	0.000000e+00	0.000000e+00	350.00	129
oligos_8nt_mkv6_m4	7.9	75	20964066	3928	1.873331e-04	2.788073e-05	584.60	0.000000e+00	0.000000e+00	350.00	130
oligos_8nt_mkv6_m4	8.0	60	20964126	3868	1.844716e-04	2.706349e-05	567.47	0.000000e+00	0.000000e+00	350.00	131
oligos_8nt_mkv6_m4	8.1	65	20964191	3803	1.813717e-04	2.593703e-05	543.85	0.000000e+00	0.000000e+00	350.00	132
oligos_8nt_mkv6_m4	8.2	60	20964251	3743	1.785102e-04	2.498559e-05	523.90	0.000000e+00	0.000000e+00	350.00	133
oligos_8nt_mkv6_m4	8.3	62	20964313	3681	1.755533e-04	2.384342e-05	499.95	0.000000e+00	0.000000e+00	350.00	134
oligos_8nt_mkv6_m4	8.4	83	20964396	3598	1.715949e-04	2.297656e-05	481.77	0.000000e+00	0.000000e+00	350.00	135
oligos_8nt_mkv6_m4	8.5	51	20964447	3547	1.691626e-04	2.180965e-05	457.30	0.000000e+00	0.000000e+00	350.00	136
oligos_8nt_mkv6_m4	8.6	83	20964530	3464	1.652042e-04	2.088252e-05	437.86	0.000000e+00	0.000000e+00	350.00	137
oligos_8nt_mkv6_m4	8.7	75	20964605	3389	1.616273e-04	1.999985e-05	419.36	0.000000e+00	0.000000e+00	350.00	138
oligos_8nt_mkv6_m4	8.8	81	20964686	3308	1.577643e-04	1.873675e-05	392.87	0.000000e+00	0.000000e+00	350.00	139
oligos_8nt_mkv6_m4	8.9	79	20964765	3229	1.539966e-04	1.778905e-05	373.00	0.000000e+00	0.000000e+00	350.00	140
oligos_8nt_mkv6_m4	9.0	60	20964825	3169	1.511351e-04	1.679643e-05	352.19	0.000000e+00	0.000000e+00	350.00	141
oligos_8nt_mkv6_m4	9.1	89	20964914	3080	1.468905e-04	1.619081e-05	339.49	0.000000e+00	0.000000e+00	350.00	142
oligos_8nt_mkv6_m4	9.2	80	20964994	3000	1.430752e-04	1.524878e-05	319.74	0.000000e+00	0.000000e+00	350.00	143
oligos_8nt_mkv6_m4	9.3	95	20965089	2905	1.385445e-04	1.428597e-05	299.55	0.000000e+00	0.000000e+00	350.00	144
oligos_8nt_mkv6_m4	9.4	96	20965185	2809	1.339661e-04	1.348183e-05	282.69	0.000000e+00	0.000000e+00	350.00	145
